,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
25652,21677,10.534,913.7959,w/o MS2:SL 18:1;O/36:1;O,[M+H]+,False,13.93,913.80011,530,True,True,False,91.5,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.500307004257515
830,17175,6.594,776.61951,PC 35:0|PC 17:0_18:0,[M+H]+,True,11.03,776.61639,410,True,True,True,100.0,99.9,67.8,61.3,100.0,276327,228677,1200605,0,0,0,0,1352331,0,0,2024983,212414,1292377,0,0,2.501006623109128
1651,15117,5.211,705.5929,SM 34:0;2O|SM 17:0;2O/17:0,[M+H]+,True,9.3,705.59052,410,True,True,True,100.0,99.9,64.4,67.6,100.0,1573186,1649393,19813202,1537878,2702866,1544944,1666260,21045966,1572728,2386997,1547932,1643911,21817320,1600091,2512134,2.5019180561453673
588,18191,7.038,806.65027,HexCer 42:3;3O,[M+H-H2O]+,True,11.18,806.65039,420,True,True,True,82.7,99.9,71.4,42.0,92.9,3360121,37226,112761,42863,0,3186944,0,115588,50118,103158,3272275,34954,113571,41078,112869,2.50366152642693
19696,14884,6.61,696.64972,w/o MS2:Cer 12:1;3O/31:0;(2OH),[M+H]+,False,12.89,696.65009,530,True,True,False,99.9,99.8,,,,0,7059,46810,24444,0,0,0,36313,25611,0,0,4500,60755,25176,0,2.50372248621704
23997,26136,5.068,1509.13647,w/o MS2:RIKEN P-VS1 ID-20259 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,False,8.82,1509.14282,530,True,True,False,81.8,99.9,,,,0,268968,0,96364,81273,0,0,0,0,77024,0,314047,58263,0,60937,2.5055733775668285
1231,16010,5.916,738.54547,PE P-37:4|PE P-15:0_22:4,[M+H]+,True,10.16,738.54321,410,True,True,True,100.0,99.9,61.7,94.4,100.0,0,39036,2752664,0,0,179861,0,0,685107,0,187242,41974,0,0,0,2.5065279984218254
6551,4434,0.447,300.20129,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.508381153909037
2160,22329,10.145,938.81805,TG 57:6|TG 17:0_18:1_22:5,[M+NH4]+,True,14.55,938.81708,410,True,True,True,100.0,99.9,17.7,80.4,100.0,0,0,0,367410,47053,0,109183,0,395682,0,0,0,22197,400563,0,2.508455321322527
1836,17094,10.298,773.66272,TG 44:0|TG 14:0_14:0_16:0,[M+Na]+,True,13.99,773.66302,410,True,True,True,100.0,99.9,72.1,74.6,100.0,0,3686323,675093,1027354,308377,0,4029271,649537,909547,266852,0,3833882,687320,948488,305113,2.509826064240404
26577,22968,10.899,970.88245,w/o MS2:TG 8:0_13:0_38:4,[M+NH4]+,True,15.49,970.8797,530,True,True,False,99.0,99.9,,,,0,0,0,104374,141347,0,54917,52674,88236,0,0,0,260324,105755,0,2.510026838021379
363,14165,7.526,669.54565,DG 38:3,[M+Na]+,True,12.62,669.54279,420,True,True,True,100.0,99.9,74.7,75.0,100.0,391078,439948,10676109,90685,15170,408349,443250,10605486,75268,12682,438142,420006,11002347,76620,14217,2.510538210334194
1568,12533,5.355,601.52155,RIKEN P-VS1 ID-5826 from Mouse_Feces_WT_N_Ctr,[M+Na]+,True,12.88,601.51538,430,True,True,True,70.2,99.7,27.1,81.3,100.0,37308,103609,424668,0,0,0,123952,253257,0,22654,45843,104337,464449,0,0,2.510608510080036
1505,26691,5.934,1572.19971,RIKEN P-VS1 ID-20824 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,True,9.93,1572.20056,430,True,True,True,87.0,99.9,86.1,84.7,55.6,0,0,35888572,0,0,0,0,0,0,0,0,0,36129560,0,0,2.5115501408743315
13197,14248,6.593,672.70123,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,145051,149700,139313,100213,80828,141966,144478,143391,110014,96850,130037,139386,126104,100977,86566,2.511950713295643
1063,17235,5.114,778.57745,PC O-37:6,[M+H]+,True,9.55,778.57452,420,True,True,True,100.0,99.9,86.8,86.2,100.0,0,937966,24875904,186331,0,0,1046434,25668300,180855,0,0,700607,26440146,171534,0,2.5134625113008293
26630,23342,11.095,996.89441,w/o MS2:TG 8:0_15:0_38:5,[M+NH4]+,False,15.52,996.89539,530,True,True,False,99.5,99.9,,,,14627,124939,218805,905598,311626,9327,125597,219096,1135523,280290,14587,132457,225247,1073906,291201,2.5145897020728727
23948,25833,4.992,1468.1178,w/o MS2:RIKEN P-VS1 ID-19992 from Mouse_Brain_WT_N_w6rich,[M+H]+,False,9.57,1468.11499,530,True,True,False,96.1,99.9,,,,0,62416,0,0,0,0,60517,0,0,0,0,74311,0,0,0,2.5148137466361473
24041,26299,5.345,1528.05542,w/o MS2:RIKEN P-VS1 ID-20420 from Mouse_Liver_fads2KO_N_Ctr,[M+H]+,False,8.93,1528.04749,530,True,True,False,73.0,99.9,,,,0,0,0,0,0,0,0,124256,0,0,13051,0,79445,0,0,2.5165864827843203
21552,9656,2.809,488.31268,w/o MS2:LPC O-17:4,[M+Na]+,True,5.56,488.3136,530,True,True,False,99.3,100.0,,,,194832,266303,0,20243,16812,206624,243273,0,17104,18645,199842,250522,0,15406,20381,2.518202171874055
12186,12256,1.711,590.4281,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,39849,34118,41642,2233832,57149,46772,32206,46939,2310306,64100,42185,28604,40949,2284998,56256,2.519604588507728
16265,23351,12.017,997.98688,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,15204,0,0,0,5498,18650,0,0,0,7827,22460,0,0,0,12228,2.520192987935107
8179,6352,2.538,369.30048,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,688193,669063,659064,481936,387684,655472,648324,588864,510979,378287,590600,687259,584492,481432,376595,2.5204369684271866
2085,21246,9.749,899.70978,TG 54:7|TG 16:0_18:2_20:5,[M+Na]+,True,13.9,899.7099,410,True,True,True,100.0,99.9,73.3,74.7,100.0,0,34166,273650,3373132,396961,8799,37705,241321,3267793,411971,0,31369,0,3243004,374226,2.520482377628237
23490,20894,5.131,887.56824,w/o MS2:RIKEN P-VS1 ID-14753 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,True,12.48,887.56873,530,True,True,False,100.0,99.7,,,,0,64240,370252,0,0,0,50853,274721,2020846,0,0,0,320355,0,0,2.520637411396119
5418,3192,3.036,250.17841,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,102045,73762,45993,80401,305207,108507,69881,56725,76293,321370,101270,72542,40609,92219,339819,2.5224563103113815
773,1102,0.519,174.14949,NAE 7:0,[M+H]+,True,2.78,174.1489,410,True,True,True,100.0,100.0,42.7,75.0,100.0,93291,61785,0,123510,182293,95515,67146,74754,128524,163670,96601,59513,0,0,188386,2.5225500886555094
23936,25738,9.495,1450.30896,w/o MS2:RIKEN P-VS1 ID-19935 from Mouse_AdrenalGlands_WT_N_Ctr,[M+H]+,False,14.94,1450.31372,530,True,True,False,89.3,99.9,,,,97788,100363,106810,47495,77019,92734,116547,83878,47791,81008,92035,90387,105370,44099,76905,2.5236292819388937
25435,13304,1.701,634.45453,w/o MS2:SL 13:1;O/24:5,[M+H]+,True,8.18,634.45001,530,True,True,False,93.9,99.8,,,,43110,30453,40872,2208984,62345,43350,32552,39928,2213162,58284,43434,29816,39472,2215976,58331,2.524069520379362
19182,10152,4.003,506.42194,w/o MS2:CAR 24:3,[M+H]+,True,7.29,506.42041,530,True,True,False,98.9,99.9,,,,126103,125039,118977,4834394,128963,135872,76054,113526,5137172,121874,121088,126324,80758,5130701,77776,2.525076350431427
24656,14084,4.98,666.48218,w/o MS2:RIKEN P-VS1 ID-7159 from Mouse_Brain_WT_N_F1,[M+H]+,False,8.13,666.48132,530,True,True,False,99.6,100.0,,,,0,19428,47757,0,41480,0,26986,61960,30254,42369,0,0,65865,29712,50444,2.525457330025938
25450,14378,1.691,678.48096,w/o MS2:SL 13:1;O/26:5;O,[M+H]+,True,8.28,678.4762,530,True,True,False,94.0,99.8,,,,40383,21369,36094,1947242,47441,36617,20667,33997,1983968,54431,39958,24768,36519,1905758,47904,2.526700761459803
24111,26577,6.204,1558.1886,w/o MS2:RIKEN P-VS1 ID-20690 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,False,10.64,1558.19141,530,True,True,False,96.1,99.9,,,,0,0,67060,0,0,81131,0,599765,0,0,82766,0,629947,0,0,2.527517374205837
25336,18143,6.189,805.64966,w/o MS2:SL 12:1;O/36:5,[M+H]+,False,13.07,805.64868,530,True,True,False,99.5,99.8,,,,0,0,0,0,0,0,0,80655,0,0,0,0,0,0,0,2.527964360219065
24080,26432,5.52,1542.15186,w/o MS2:RIKEN P-VS1 ID-20554 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+2H]2+,True,9.19,1542.14551,530,True,True,False,100.0,99.9,,,,0,0,1353966,0,257145,0,0,1425406,0,0,0,0,1289806,556129,275012,2.528480259499631
2197,23066,11.898,976.9259,TG 59:1|TG 18:0_23:0_18:1,[M+NH4]+,True,16.81,976.9267,410,True,True,True,100.0,99.9,40.7,92.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5297246514664993
17348,25273,7.319,1275.25574,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,21668,13352,0,14716,0,6933,15395,0,8293,0,0,14384,17055,7504,2.529949555503236
26095,22064,7.193,927.797,w/o MS2:SM 49:2;3O,[M+H]+,True,13.38,927.78888,530,True,True,False,90.9,99.8,,,,198857,0,0,0,0,178335,0,0,0,0,198875,0,0,0,0,2.5300362250417296
13242,14368,7.956,677.65698,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,7612999,12878243,11051187,12801026,11456256,8051898,13044384,10838879,12734485,10957988,8235702,12663373,11398209,13104582,11482456,2.530208425174359
1198,14286,5.665,674.51422,PE P-32:1|PE P-14:0_18:1,[M+H]+,True,9.61,674.5119,410,True,True,True,100.0,99.9,58.1,93.7,100.0,1334182,129339,1007768,127446,0,1315601,135495,1093270,136904,0,1383872,122970,1125096,122892,0,2.530297649478645
22338,15543,1.68,722.5072,w/o MS2:PC O-33:6,[M+H]+,True,8.36,722.5119,530,True,True,False,94.8,99.8,,,,29682,16774,29578,1487746,39238,24764,17869,33289,1549327,39778,28257,18247,27847,1486781,41494,2.530426572313567
2196,23065,11.816,976.92578,TG 59:1|TG 18:0_23:0_18:1,[M+NH4]+,True,16.81,976.9267,410,True,True,True,100.0,99.9,57.4,90.1,100.0,0,0,0,0,0,0,3437150,0,0,0,0,0,0,246950,0,2.530804881841357
147,11180,1.715,546.40186,Cer 34:8;2O|Cer 12:2;2O/22:6,[M+Na]+,True,7.45,546.39178,410,True,True,True,89.6,99.8,1.6,73.8,100.0,42976,0,0,2006381,0,43291,0,0,2009169,0,43246,0,0,2038721,0,2.5340602556523395
2073,21384,10.624,903.74396,TG 54:5|TG 16:0_18:1_20:4,[M+Na]+,True,14.36,903.74121,410,True,True,True,100.0,99.9,71.6,74.9,100.0,357549,0,3656018,0,4194492,0,0,0,0,3894768,0,0,3731984,0,0,2.534312351785997
23322,19551,7.03,845.72925,w/o MS2:RIKEN P-VS1 ID-13200 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+H]+,False,12.2,845.72913,530,True,True,False,100.0,99.9,,,,0,1126596,1040802,878699,893018,65000,1105226,1036302,862709,0,0,1104690,1092184,856795,847749,2.5348146047400175
595,18853,8.117,824.69739,HexCer 43:1;3O|HexCer 18:1;2O/25:0;O,[M+H-H2O]+,True,13.03,824.69739,410,True,True,True,100.0,99.9,61.1,72.9,100.0,863155,0,0,0,0,895310,0,0,0,0,843955,0,0,0,0,2.5351134312601835
22165,16870,1.67,766.53412,w/o MS2:PC 33:2,[M+H]+,True,8.92,766.53571,530,True,True,False,99.5,99.7,,,,20367,0,17265,992662,24898,21208,0,21344,1038583,24227,23059,0,19971,1024568,28488,2.5353112238003135
879,17904,5.729,798.60364,PC 37:3|PC 17:0_20:3,[M+H]+,True,9.89,798.60071,410,True,True,True,100.0,99.9,87.1,74.5,100.0,19693,1066735,8709727,231878,267465,18340,646247,9232457,211433,271576,17450,695722,8641712,239109,252088,2.5359508126612487
4771,2507,0.551,219.17494,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,30899,24511,29054,0,0,0,0,28332,0,0,28831,25948,28478,0,0,2.5373359038268046
26581,22898,10.165,966.84747,w/o MS2:TG 8:0_13:0_38:6,[M+H]+,False,14.94,966.84839,530,True,True,False,99.6,99.9,,,,8070,0,78772,3263157,355232,3945,48970,68432,3082059,396719,0,45766,245064,3361703,380269,2.5392584499780626
1720,17560,6.756,787.66864,SM 40:1;2O|SM 17:1;2O/23:0,[M+H]+,True,12.09,787.66882,410,True,True,True,100.0,99.9,82.1,83.4,100.0,4642992,7832404,12424338,2354442,83735,4901873,7935850,13612043,2275750,88750,4575229,7902291,13418251,2348595,6991845,2.5408481166288497
3744,1466,0.437,190.16084,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,191863,46337,350589,0,0,173748,47238,329834,0,0,187735,47253,374707,0,0,2.5433319259075082
1225,15545,5.705,722.51227,PE P-36:5|PE P-14:0_22:5,[M+H]+,True,9.25,722.5119,410,True,True,True,100.0,99.9,46.3,91.7,100.0,0,2426332,1106729,962466,0,86691,2701117,979618,958850,0,0,2591066,1124326,947470,0,2.5444369718387008
787,15078,4.536,704.52509,PC 30:1,[M+H]+,True,8.44,704.52252,420,True,True,True,92.4,99.9,80.4,72.0,100.0,277920,55825,174572,159070,118887,311630,60221,181729,168528,126502,302417,56196,179189,153447,129954,2.5458766167415763
1220,15644,5.873,726.54578,PE P-36:3|PE P-18:1_18:2,[M+H]+,True,9.97,726.54321,410,True,True,True,100.0,99.9,68.6,93.2,100.0,1695961,14354129,3730583,1270700,186990,1809854,7186372,4437986,1210614,112510,1886097,6662384,4435786,1167574,168361,2.546160898319765
945,19098,4.905,832.58453,PC 40:7,[M+H]+,True,9.03,832.58508,420,True,True,True,91.7,99.9,68.9,74.1,100.0,47570760,182617,2443842,0,5460851,47864336,211345,2571440,386096,143748,51352368,220236,2604868,385243,5364608,2.547217712304494
1495,26181,5.819,1514.15869,RIKEN P-VS1 ID-20300 from Mouse_Brain_fat1TG_N_w6rich,[M+H]+,True,10.57,1514.14722,430,True,True,True,70.9,99.9,52.8,61.5,78.6,0,310664,0,0,0,0,350633,0,0,0,0,0,0,0,0,2.5474394832256886
26609,23132,10.155,980.86292,w/o MS2:TG 8:0_14:0_38:6,[M+H]+,True,15.09,980.86407,530,True,True,False,99.8,99.9,,,,0,15016,123037,1879370,220266,0,15922,101437,1646456,217754,0,20341,128475,1649491,185006,2.552964686653184
231,14100,7.791,666.63916,Cer 42:1;3O|Cer 18:1;2O/24:0;O,[M+H]+,True,12.97,666.63953,410,True,True,True,100.0,99.9,46.5,84.4,100.0,1252750,0,0,0,0,1341067,0,0,0,0,1269837,0,0,0,0,2.5543231770749597
24531,12680,6.171,607.39075,w/o MS2:RIKEN P-VS1 ID-5923 from Mouse_Feces_WT_N_Ctr,[M+H]+,False,5.84,607.39722,530,True,True,False,81.1,100.0,,,,573740,444090,732921,1558434,883476,617022,399889,847948,1469482,885622,668436,388615,755125,1493820,797818,2.554603022701409
12519,12809,7.077,612.6037,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,448435,0,0,0,0,429935,0,0,0,0,375641,0,0,0,0,2.554987249129634
10826,9993,2.879,500.36707,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,92354,96816,88417,87472,63693,91093,93617,91990,88171,59898,93189,96726,100545,99375,62005,2.557353027581995
18623,27137,7.292,1626.32922,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,342347,0,0,0,0,388917,0,0,0,0,357590,0,0,0,0,2.55780443252025
3378,1089,0.44,173.07907,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,73532,122872,95062,149989,1465039,95120,124671,238880,187398,1298598,78538,103590,338411,152305,1255654,2.559247121883606
14792,18473,9.527,813.76971,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,274451,372575,346696,346502,309030,308649,361851,306921,341201,280497,287628,369755,316569,355894,290603,2.559906635440697
2087,21102,9.999,894.75714,TG 54:7|TG 18:2_18:2_18:3,[M+NH4]+,True,13.89,894.75452,410,True,True,True,100.0,99.9,40.6,82.6,100.0,0,0,176962,4198982,481375,0,0,0,4133552,478820,0,0,0,3928232,465483,2.561742826321753
26198,4498,1.639,302.30618,w/o MS2:SPB 18:0;2O,[M+H]+,False,6.54,302.30539,530,True,True,False,99.7,99.9,,,,128454,50282,146141,0,48822,135891,40289,145662,0,39978,136300,0,145336,0,0,2.56342271712166
19428,12556,6.505,602.58704,w/o MS2:Cer 12:0;2O/28:2,[M+H]+,False,12.17,602.5871,530,True,True,False,100.0,99.8,,,,161611,0,0,0,0,194979,0,0,0,0,187388,0,0,0,0,2.5641330476277715
24055,26352,5.664,1534.12305,w/o MS2:RIKEN P-VS1 ID-20472 from Mouse_Kidney_WT_N_Ctr,[M+H]+,False,9.63,1534.12463,530,True,True,False,98.7,99.9,,,,0,0,317171,0,0,0,201586,313762,0,0,0,0,0,0,0,2.5648797409225637
5600,3383,0.592,257.17468,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,697448,569632,518493,495256,262978,646300,629623,538763,440338,276764,592110,692338,547850,466790,310690,2.566832029375512
1886,18789,10.755,822.7583,TG 48:1|TG 14:0_16:0_18:1,[M+NH4]+,True,14.28,822.75452,410,True,True,True,100.0,99.9,74.2,92.2,100.0,372919,183667184,46197948,260235088,21565950,386941,202137376,46050068,264446176,21949272,398975,196633904,45259868,256899744,21331292,2.566835064535632
1856,17942,10.323,799.6814,TG 46:1|TG 14:0_16:0_16:1,[M+Na]+,True,14.02,799.67859,410,True,True,True,100.0,99.9,71.7,73.9,100.0,77546,8048178,3832208,6937426,1646398,81094,8001148,3623358,7012738,1444310,77432,7740649,3851436,6705841,1493999,2.566979664442354
20068,15847,7.193,732.59338,w/o MS2:Cer 16:3;3O/32:6;(2OH),[M+H]+,False,10.91,732.59253,530,True,True,False,99.6,99.9,,,,0,59342,126222,0,0,0,59985,141096,0,0,0,56992,135263,0,0,2.5673825532415124
3841,1564,0.465,195.12265,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,256141,249756,243703,578272,0,341986,286553,651665,602392,675796,236034,243714,688716,582915,0,2.567848070953675
550,17458,6.256,784.66553,HexCer 40:1;2O|HexCer 18:1;2O/22:0,[M+H]+,True,12.4,784.66608,410,True,True,True,100.0,99.8,36.3,70.5,100.0,468887,0,0,0,0,465812,0,0,0,0,411212,0,0,0,0,2.568571622811826
1843,17387,10.508,782.72266,TG 45:0|TG 14:0_15:0_16:0,[M+NH4]+,True,14.08,782.72321,410,True,True,True,100.0,99.9,73.5,92.0,100.0,0,2380014,319933,1044445,51602,0,3097507,322728,935263,62605,0,2673324,367948,909309,47379,2.569381417098576
7558,5611,0.449,344.22842,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,111410,103077,115809,346136,265936,126661,101988,243619,347447,259009,109726,120580,208939,345446,269765,2.569462644921864
10855,10050,1.74,502.3754,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,29460,0,38564,1510771,0,33885,0,33326,1565849,0,38477,6442,39991,1521618,0,2.5731993405306754
17622,25680,5.718,1434.09363,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,156378,26930,35826,0,0,58906,0,0,0,0,102025,0,38753,0,0,2.5734572521029224
703,10777,1.745,530.3266,LPE 22:4,[M+H]+,True,6.32,530.3241,410,True,True,True,100.0,99.9,50.0,74.0,100.0,197414,10785,170177,0,7559,207660,7639,168128,0,0,195025,12446,146412,0,0,2.5750035990422027
5720,3516,0.56,264.23303,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.575474815273788
858,17450,5.421,784.58813,PC 36:3|PC 18:1_18:2,[M+H]+,True,9.33,784.58508,410,True,True,True,100.0,99.9,87.7,75.1,100.0,8446115,48779460,330286464,53214836,62908564,5496830,49286056,340836864,54843604,64431084,5785572,47911992,334433728,54044808,60978956,2.5760182542566916
1336,17172,4.824,776.58148,RIKEN P-VS1 ID-10310 from Cell_HEK293_WT_N_Ctr,[M+2H]2+,True,7.96,776.57867,430,True,True,True,89.1,100.0,77.9,87.9,100.0,19408,25442,66533,93814,777720,17192,0,63318,103902,838085,15366,15753,61946,109911,743722,2.5810681145825503
1982,20799,11.596,883.77228,TG 52:1|TG 16:0_18:0_18:1,[M+Na]+,True,14.91,883.77252,410,True,True,True,100.0,99.9,69.5,74.9,100.0,4301230,14970594,11687332,10481022,5492857,4523862,15186352,11314814,10197255,5624077,4274404,15713958,11638859,10588675,5578097,2.5812849073449646
18575,27069,12.404,1617.48035,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,31709,0,48247,0,0,29105,0,41221,0,0,28990,0,37932,0,0,2.5813280510272656
1682,16237,5.925,745.6214,SM 37:1;2O|SM 21:0;2O/16:1,[M+H]+,True,10.09,745.62183,410,True,True,True,100.0,99.9,14.6,64.8,100.0,0,0,983152,0,91919,0,0,1156080,0,96785,0,0,1138945,0,88595,2.5821748772369846
19547,7007,1.881,392.35379,w/o MS2:Cer 12:1;2O/13:1,[M+H]+,True,7.26,392.35229,530,True,True,False,99.4,99.9,,,,749879,832537,1009209,775128,247791,772774,800565,964274,746520,269992,751768,853989,986526,804232,273687,2.5825302427594217
18479,26941,7.085,1600.34509,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,122633,0,0,0,0,122727,0,0,0,0,113437,0,0,0,0,2.584356694093888
24625,13763,5.186,653.55219,w/o MS2:RIKEN P-VS1 ID-6886 from Cell_C2C12_WT_N_4h10AA,[M+Na]+,False,12.92,653.54468,530,True,True,False,75.4,99.7,,,,0,177212,1893269,59877,0,0,21424,1950673,85569,0,0,165593,2019682,74467,0,2.5845286037567643
2124,22138,10.411,930.84723,TG 56:3|TG 18:0_18:1_20:2,[M+NH4]+,True,15.14,930.84839,410,True,True,True,100.0,99.9,10.8,57.5,100.0,0,997132,697954,0,0,0,0,572157,0,0,0,964187,713955,0,947728,2.584981547260233
1099,17960,5.083,800.55585,PC O-39:9,[M+H]+,True,8.84,800.5589,420,True,True,True,100.0,99.9,33.3,69.6,100.0,0,108721,2527077,0,0,0,112434,2660582,0,0,0,124861,2837030,0,0,2.5857717197504213
387,14592,6.75,686.57343,DG 40:6|DG 18:0_22:6,[M+NH4]+,True,11.72,686.57178,410,True,True,True,99.2,99.9,31.3,55.4,100.0,233204,0,163373,0,85311,235314,0,181697,0,80144,210675,0,166129,0,74074,2.586142635079603
11440,10981,10.92,537.48761,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,1159092,178208,412661,15901,0,1422186,170432,477115,0,0,1291002,160446,472709,0,2.5862464975343364
237,13644,8.011,648.6319,Cer 42:2;2O|Cer 18:1;2O/24:1,[M+H]+,True,13.03,648.62891,410,True,True,True,100.0,99.9,82.4,91.4,100.0,7551979,199868,3520299,136109,129690,7551515,97362,2009680,454938,140154,7059206,168763,3733127,147077,304365,2.589763782037798
972,20599,5.39,878.58057,PC 42:9,[M+Na]+,True,8.84,878.56702,420,True,True,True,87.5,99.9,46.7,76.7,100.0,370849,384449,119074,379740,414490,395125,345745,224505,354825,421958,368992,399890,182827,387693,414134,2.590372812841902
7579,5640,3.277,345.15329,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.590795021548636
24588,13204,5.421,629.55261,w/o MS2:RIKEN P-VS1 ID-6396 from Cell_C2C12_WT_N_12hCtr,[M+H]+,True,13.01,629.54718,530,True,True,False,91.1,99.7,,,,150397,1813392,14339959,1161497,159054,251410,1847297,15509050,1099381,153469,238802,1819328,14688470,1123340,141120,2.591293016951945
1159,16263,6.646,746.57227,PE 36:1|PE 18:0_18:1,[M+H]+,True,10.8,746.5694,410,True,True,True,100.0,99.9,68.1,72.4,100.0,21734656,1059892,25841208,430126,123894,22952626,1045853,26516036,426014,117772,21949750,1006039,26109524,466526,114516,2.5921306737208685
7421,5449,6.606,339.28922,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,2242229,0,138767,43979,29523,2394183,147858,127257,34948,30503,2419127,147812,124832,50427,29195,2.59333302547155
999,15452,5.578,718.57745,PC O-32:1,[M+H]+,True,9.71,718.57452,420,True,True,True,100.0,99.9,85.8,85.7,100.0,9672108,859909,468294,145089,137035,9595981,940549,14470,142966,116516,9674700,879736,0,0,126095,2.5945912190710763
18594,27096,7.353,1620.35999,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595275889057995
24003,26158,5.501,1512.10693,w/o MS2:RIKEN P-VS1 ID-20279 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+NH4]+,True,10.11,1512.10266,530,True,True,False,99.0,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.595554842732027
8634,6952,6.321,390.2764,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,1686756,173304,0,0,0,1764610,0,0,0,0,1795905,0,0,0,0,2.5972346224633256
21866,12834,5.918,613.55511,w/o MS2:NAGly 8:0;O(FA 26:0),[M+H]+,False,10.05,613.55139,530,True,True,False,93.3,99.9,,,,43826,0,0,0,0,41337,0,0,0,0,75260,0,0,0,0,2.598148651502625
1316,19373,5.578,840.57806,PS 40:4|PS 18:0_22:4,[M+H]+,True,8.85,840.57489,410,True,True,True,100.0,100.0,74.3,76.1,100.0,9693838,160442,7349135,417199,181983,10664838,173375,7495462,0,200633,9900904,157890,7689764,0,174912,2.5986382805335024
18861,27419,11.157,1688.49133,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,10265,0,668861,0,109140,0,528260,609287,0,146013,0,492747,602878,0,100542,2.599525791238852
24594,13253,5.844,631.5683,w/o MS2:RIKEN P-VS1 ID-6428 from Cell_C2C12_WT_N_4hCtr,[M+H]+,False,13.23,631.56201,530,True,True,False,82.1,99.7,,,,85793,142076,1704139,46563,0,119390,153722,2051567,0,0,89315,135877,2047313,58725,0,2.602187547527564
705,10734,1.486,528.30994,LPE 22:5,[M+H]+,True,6.01,528.30847,410,True,True,True,100.0,99.9,48.2,74.0,100.0,235621,14979,37068,0,17989,243081,0,39053,6916,16074,222917,15188,34202,0,18679,2.60223926911006
18854,27410,11.601,1685.55212,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5391,2.60428217944977
9214,7720,2.047,417.37796,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,118306,0,91800,85624,72027,118886,0,91608,0,0,113923,0,93657,95575,69875,2.605046389244069
19942,16273,7.585,746.66516,w/o MS2:Cer 13:1;3O/34:3;(2OH),[M+H]+,True,12.75,746.66571,530,True,True,False,99.9,99.8,,,,51846,0,0,0,0,55800,0,0,0,0,52724,0,0,0,0,2.6060967932051824
13286,14470,7.358,681.68939,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,268459,0,85556,0,0,284526,0,92983,0,0,300256,6591,99967,0,0,2.6106550170132277
