index_no,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
9318,7853,3.144,422.38562,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,45380,0,0,0,0,46284,0,0,0,0,42630,1.5009547155297500
5678,3469,0.6,261.1095,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,61164,76166,101921,164017,216109,83446,74063,110300,157497,228616,77040,67943,108574,160441,216295,1.5012421320599500
1729,17939,6.348,799.65149,SM 40:3;3O,[M+H]+,TRUE,9.33,799.63239,420,TRUE,TRUE,TRUE,100.0,100.0,17.5,90.1,100.0,1394894,0,0,0,0,44104,0,0,0,0,0,0,0,0,0,1.5015551109162600
9810,8513,1.258,444.30423,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,93922,93708,92227,93693,69227,97040,104262,102714,96869,65139,91401,98806,94368,91958,67831,1.5020645824266900
401,15873,9.258,733.57416,DG 43:6,[M+Na]+,TRUE,13.07,733.5741,420,TRUE,TRUE,TRUE,100.0,99.9,43.6,75.0,100.0,0,121078,0,192626,27393,0,113850,0,200408,22757,0,111975,0,212270,23005,1.5021388392704000
14811,18517,4.891,815.21356,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,257941,0,0,0,0,0,0,0,1.5024198705475700
11913,11807,1.487,571.2533,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,8504,0,0,0,0,13397,11201,5286,0,0,0,10015,0,0,1.5024495596854300
4773,2509,10.63,219.21138,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,54564,128398,0,0,0,0,108073,0,8491,7067,0,115785,1.502511637525790
6205,4051,0.734,285.20624,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,1132984,1003100,917502,826141,568591,1251798,1013555,1031965,875500,563069,1204539,1022590,1070331,956079,578079,1.5039032540285400
20576,21501,10.641,907.71497,w/o MS2:DG 56:10,[M+H]+,FALSE,13.81,907.71503,530,TRUE,TRUE,FALSE,100.0,99.9,,,,12360,193715,54133,337332,66278,0,186311,54059,350034,66735,0,190423,0,342428,61328,1.5042711378581100
2284,21059,12.062,892.86938,TG O-54:1|TG O-18:0_18:0_18:1,[M+NH4]+,TRUE,16.1,892.8692,410,TRUE,TRUE,TRUE,100.0,99.9,71.9,90.1,100.0,0,492526,0,0,0,0,0,0,0,0,0,561491,0,0,0,1.5043049102309800
19192,11055,4.268,540.50531,w/o MS2:CAR 26:0,[M+H]+,TRUE,8.8,540.4986,530,TRUE,TRUE,FALSE,86.9,99.9,,,,813450,851585,725392,756989,642538,799612,864261,769101,737414,644372,770503,821998,762166,737577,657781,1.5044682885173800
23306,19347,9.082,839.67358,w/o MS2:RIKEN P-VS1 ID-12981 from Mouse_Ear_fads2KO_N_Ctr,[M+NH4]+,FALSE,13.2,839.67499,530,TRUE,TRUE,FALSE,99.0,99.9,,,,0,35946,65882,83541,0,0,39736,0,0,0,0,0,74170,0,0,1.5048703080676500
24173,26831,6.387,1587.71204,w/o MS2:RIKEN P-VS1 ID-20940 from Mouse_Brain_WT_N_Ctr,[M+H]+,FALSE,10.7,1587.71606,530,TRUE,TRUE,FALSE,92.2,99.9,,,,428788,0,0,0,0,483857,0,464005,0,0,422253,0,0,0,0,1.5056913993178000
935,19980,6.011,858.59796,PC 40:5,[M+Na]+,TRUE,9.82,858.59833,420,TRUE,TRUE,TRUE,100.0,99.9,87.8,92.7,100.0,962395,241187,1195135,0,214436,947597,265062,1074336,101394,212817,1047834,256773,1151639,0,215554,1.5059218256399800
1075,17718,4.729,792.58533,PC O-38:6,[M+H]+,TRUE,9.77,792.59021,420,TRUE,TRUE,TRUE,92.9,99.9,50.4,76.9,100.0,341237,0,20685,0,0,340184,14254,22646,0,0,0,12493,26072,0,0,1.5059953847169500
24714,14991,5.12,701.52991,w/o MS2:RIKEN P-VS1 ID-8002 from Mouse_Macrophage_WT_N_F1AA,[M+H]+,FALSE,12.89,701.52911,530,TRUE,TRUE,FALSE,99.7,99.7,,,,1200278,0,0,0,0,0,0,10983,0,0,0,0,269602,0,0,1.5061929648075700
1632,16513,5.151,755.54138,RIKEN P-VS1 ID-9509 from Cell_HEK293_WT_N_Ctr,[M+H]+,TRUE,9.14,755.53699,430,TRUE,TRUE,TRUE,87.1,99.9,84.1,82.2,77.3,2733494,0,0,708441,546611,2415596,0,409111,765421,0,2262389,16521,0,782184,0,1.5064644870535000
892,18500,6.546,814.63538,PC 38:2|PC 18:0_20:2,[M+H]+,TRUE,11.03,814.63202,410,TRUE,TRUE,TRUE,100.0,99.9,87.1,74.5,100.0,12032500,325477,21836864,147213,861655,11956871,339565,23658358,156847,896471,11684534,364566,23564764,149897,819326,1.5070069290790500
1903,19252,10.956,836.77002,TG 49:1|TG 15:0_16:0_18:1,[M+NH4]+,TRUE,14.38,836.7702,410,TRUE,TRUE,TRUE,100.0,99.9,68.1,94.6,100.0,110908,50933896,9929102,26989920,825989,99246,58739708,10112893,27937398,761790,94899,54818680,9688694,28400700,798617,1.5072561785398600
24158,26782,5.879,1582.17786,w/o MS2:RIKEN P-VS1 ID-20896 from Mouse_AdrenalGlands_WT_N_Ctr,[M+NH4]+,FALSE,9.12,1582.18506,530,TRUE,TRUE,FALSE,77.2,99.9,,,,0,0,0,0,17783,0,0,489102,0,0,0,0,436986,0,0,1.5072994393634500
23348,19773,10.275,851.78589,w/o MS2:RIKEN P-VS1 ID-13448 from Mouse_Ear_fads2KO_N_Ctr,[M+H]+,FALSE,15.71,851.78552,530,TRUE,TRUE,FALSE,99.9,99.9,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.507704067663780
18052,26321,6.33,1530.12048,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,40706,0,0,27736,0,55260,0,0,0,0,0,0,0,0,0,1.5079441899699600
22082,20018,5.285,859.69214,w/o MS2:NAOrn 22:3;O(FA 28:6),[M+Na]+,FALSE,12.24,859.69232,530,TRUE,TRUE,FALSE,100.0,99.8,,,,0,0,0,0,0,14232,0,0,0,0,0,0,0,0,0,1.5083619205658000
20493,17879,6.511,797.60925,w/o MS2:DG 48:9,[M+H]+,FALSE,13.06,797.60541,530,TRUE,TRUE,FALSE,92.9,99.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,102259,0,0,1.5093952931673800
19097,7846,2.976,422.32733,w/o MS2:CAR 18:3,[M+H]+,TRUE,5.58,422.32651,530,TRUE,TRUE,FALSE,99.7,100.0,,,,332648,324076,305017,253709,294202,309203,314338,275871,277184,296632,282684,324098,286026,265476,298926,1.5096513366352900
26304,25437,5.288,1323.09375,w/o MS2:TG 10:0_38:7_38:10,[M+H]+,TRUE,16.3,1323.09875,530,TRUE,TRUE,FALSE,98.2,99.4,,,,207776,1153630,415961,1072151,1152054,211688,1041436,502306,1234244,1297290,169610,1217004,546889,1156442,1129273,1.5097685426639600
20313,6882,0.565,387.2598,w/o MS2:CoQ3,[M+H]+,FALSE,4.37,387.25299,530,TRUE,TRUE,FALSE,79.3,99.9,,,,0,398084,0,0,0,0,406218,0,0,0,0,390735,0,0,0,1.5114624265165400
20355,9585,1.596,485.31821,w/o MS2:DG 25:4,[M+NH4]+,FALSE,6.6,485.3237,530,TRUE,TRUE,FALSE,86.0,99.9,,,,39668,47846,46161,44693,29310,43672,56165,39138,47524,27570,38751,44092,46570,45748,29451,1.5118227131743700
19041,13733,0.472,652.41174,w/o MS2:BMP 8:0_18:2,[M+H]+,FALSE,7.28,652.4184,530,TRUE,TRUE,FALSE,80.1,99.8,,,,16027,19430,20751,55281,20270,17225,15396,23236,48178,18089,11488,13655,15261,0,21721,1.5125142501946700
159,12054,6.914,580.56854,Cer 37:1;2O|Cer 19:1;2O/18:0,[M+H]+,TRUE,11.31,580.56628,410,TRUE,TRUE,TRUE,100.0,99.9,80.5,92.1,100.0,176226,0,112877,0,0,193797,0,128626,0,0,206764,0,110071,0,0,1.5128238215519400
13453,14848,7.588,694.71979,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,58368,48309,63204,121237,103297,68934,45819,57846,122330,110666,69777,51864,66265,149233,105323,1.5129108319799600
2306,21959,11.296,923.74518,TG O-57:9|TG O-19:1_19:4_19:4,[M+Na]+,TRUE,14.63,923.74628,410,TRUE,TRUE,TRUE,100.0,100.0,53.6,74.3,100.0,268226,889616,0,1344620,441313,274747,670306,507982,1170549,410323,241299,770624,0,1110617,461661,1.5131669386104500
25796,16173,5.416,743.60724,w/o MS2:SM 12:1;2O/25:1,[M+H]+,FALSE,9.6,743.6062,530,TRUE,TRUE,FALSE,99.5,99.9,,,,0,0,0,0,67493,0,0,0,0,70950,0,0,0,0,0,1.5131835097535000
1731,17823,5.82,795.61078,SM 40:5;3O,[M+H]+,TRUE,8.88,795.60107,420,TRUE,TRUE,TRUE,97.8,99.9,62.0,48.6,100.0,0,1352445,0,707706,0,0,620818,0,650727,0,0,0,0,629614,0,1.5135309524837200
9051,7484,5.196,410.7619,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5136578507371700
21312,14283,2.145,674.4649,w/o MS2:HexCer 17:2;2O/16:4;O,[M+NH4]+,FALSE,7.4,674.46259,530,TRUE,TRUE,FALSE,97.3,99.9,,,,0,0,4766,7238,17289,4675,0,0,0,18707,0,0,4296,0,19179,1.5146303938476500
24143,26683,5.815,1570.18372,w/o MS2:RIKEN P-VS1 ID-20804 from Mouse_Brain_WT_N_w6rich,[M+H]+,TRUE,9.69,1570.17798,530,TRUE,TRUE,FALSE,98.3,99.9,,,,0,101260,10439648,0,658240,0,91935,8947425,0,0,4288449,0,0,0,621531,1.5147419156724100
1643,14901,4.339,697.52838,SM 32:1;2O,[M+Na]+,TRUE,8.43,697.52551,420,TRUE,TRUE,TRUE,100.0,99.9,87.6,93.9,100.0,40201,95610,204642,119749,499469,44643,88867,270683,130002,527736,43337,89472,207515,122038,514285,1.5148879636138700
6107,3940,0.542,282.20474,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,12187,0,0,0,0,12693,0,0,0,0,10249,1.5155613334308900
923,18769,5.593,822.60352,PC 39:5|PC 17:0_22:5,[M+H]+,TRUE,9.51,822.60071,410,TRUE,TRUE,TRUE,100.0,99.9,86.7,74.2,100.0,0,157587,0,0,0,0,0,1577586,0,0,0,0,11584566,0,0,1.5161870052815000
17808,25944,5.748,1485.10828,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,11425,0,0,0,0,0,0,0,0,0,2789642,0,57386,0,0,1.5168368725784800
23934,25733,9.452,1449.97888,w/o MS2:RIKEN P-VS1 ID-19934 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+H]+,FALSE,13.4,1449.97998,530,TRUE,TRUE,FALSE,99.4,99.9,,,,0,5577030,437445,0,0,0,0,391167,269598,0,0,5881744,403832,314504,0,1.5168740236379600
17273,25159,7.5,1247.35474,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,3280,0,0,0,13582,345381,19377,0,0,0,0,0,0,1.5180895002251500
4826,2562,0.51,222.14725,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,59701,0,0,0,0,63501,0,0,0,0,62776,1.5187419931171800
16890,24559,12.004,1164.01184,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,61849,0,6578,0,0,78666,0,10221,0,0,69006,0,9342,0,1.5191984896344600
21322,17579,5.15,788.53015,w/o MS2:HexCer 17:2;3O/22:6;(2OH),[M+2H]2+,FALSE,7.99,788.5307,530,TRUE,TRUE,FALSE,99.8,100.0,,,,0,0,0,0,74858,0,0,0,0,49602,0,0,0,0,66947,1.5196888563578300
25774,13945,5.047,661.52728,w/o MS2:SM 12:1;2O/19:0,[M+H]+,FALSE,8.21,661.52789,530,TRUE,TRUE,FALSE,99.8,100.0,,,,0,68543,196966,84340,253665,0,68962,140075,77211,254199,0,54887,158399,103100,218285,1.5200166595577900
4975,2725,12.516,226.95114,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,4365689,4367004,4197256,4332475,4314839,4388720,4372066,4459226,4163718,4408121,4384094,4244600,4307086,4164137,4299961,1.520399920908580
17754,25864,6.019,1472.14551,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5206048474989000
1044,16945,5.635,768.59241,PC O-36:4,[M+H]+,TRUE,9.83,768.59021,420,TRUE,TRUE,TRUE,100.0,99.9,87.0,86.2,100.0,1881625,65733048,5184224,21231012,5394731,1764346,44111684,5791477,21859204,5187042,1877938,65605120,5350486,21306854,5160655,1.521138795197790
1297,22125,5.169,930.6059,PI 40:5,[M+NH4]+,TRUE,8.48,930.60663,410,TRUE,TRUE,TRUE,100.0,99.9,54.2,71.7,100.0,128346,161200,1493324,83549,0,76162,180963,1578253,98579,0,78008,158535,1831200,93230,0,1.5216439699657300
23165,18134,5.753,805.55573,w/o MS2:RIKEN P-VS1 ID-11485 from Mouse_Brain_WT_N_F1,[M+H]+,FALSE,9.3,805.55487,530,TRUE,TRUE,FALSE,99.6,99.9,,,,51634,132371,0,197686,200900,70318,136377,0,203324,202000,70803,141427,50901,216528,186467,1.522107862210700
2946,641,0.434,152.02222,Unknown,[M+NH4]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,380375,398374,0,0,693448,360679,382976,0,0,646740,381354,434192,0,0,687736,1.52246992253768
17960,26165,5.66,1513.14392,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,94229,0,0,0,314748,222099,0,0,0,318241,0,0,0,1.5228257990881100
16153,23064,11.175,976.91467,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,96984,0,0,0,0,0,0,37630,0,1.5230279923083500
25078,10372,2.409,514.35767,w/o MS2:SL 12:1;O/16:2,[M+H]+,TRUE,6.8,514.35608,530,TRUE,TRUE,FALSE,99.3,99.9,,,,600871,707959,605504,704354,442209,590838,749640,574738,671114,414216,607158,698793,630668,615725,494463,1.523925616162130
309,10948,8.581,536.43921,DG 29:4|DG 13:1_16:3,[M+NH4]+,TRUE,8.1,536.43103,410,TRUE,TRUE,TRUE,91.3,100.0,3.1,64.6,100.0,0,72227,166190,35591,191983,0,67456,193844,39766,274293,0,86725,208150,0,230003,1.5242462981003400
1427,5130,1.907,326.37903,RIKEN P-VS1 ID-1478 from Mouse_Aorta_WT_N_Ctr,[M+H]+,TRUE,6.31,326.37701,430,TRUE,TRUE,TRUE,90.9,99.9,81.7,87.1,100.0,8471,68093,1482236,109303,17835,9170,67260,1501231,109828,22982,9128,73368,1460031,110722,18499,1.524867904053660
10744,9882,3.589,495.43259,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,132881,142331,127209,134337,118680,121820,129270,131170,156397,121085,121053,133962,118313,117024,123621,1.5261857810704500
20600,21833,10.119,919.71887,w/o MS2:DG 57:11,[M+H]+,FALSE,13.77,919.71503,530,TRUE,TRUE,FALSE,92.9,99.9,,,,20796,0,0,0,0,19661,0,0,0,0,18249,0,0,0,0,1.527351074997130
6697,4604,0.762,306.29132,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,3357926,4003136,3628604,3923047,2899907,3454382,3959642,3568325,3779393,2805489,3393064,3908079,3519829,3908998,2979764,1.5274261023681400
1912,19280,10.201,837.6972,TG 49:3|TG 16:1_16:1_17:1,[M+Na]+,TRUE,14.03,837.69427,410,TRUE,TRUE,TRUE,100.0,99.9,68.8,74.6,100.0,0,601455,323428,2394128,122637,0,594115,296209,2284724,115383,0,602843,323135,2505219,125692,1.528250991100500
18004,26240,9.816,1520.3092,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,89635,0,470496,0,0,87997,0,440421,0,0,81343,0,479198,0,1.5284952317435000
21256,22500,9.54,946.84229,w/o MS2:HexCer 17:0;2O/36:2,[M+H]+,FALSE,13.85,946.84332,530,TRUE,TRUE,FALSE,99.5,99.9,,,,17979,316372,18547,230143,0,0,328437,0,215335,0,9647,330637,0,279502,0,1.5285280084615800
5907,3716,2.7,272.24167,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,14226,135568,0,0,0,15343,132588,0,0,0,14039,123217,0,0,1.5286690306735100
247,14032,7.756,664.66345,Cer 43:1;2O|Cer 19:1;2O/24:0,[M+H]+,TRUE,13.4,664.66022,410,TRUE,TRUE,TRUE,100.0,99.9,86.8,89.0,100.0,0,0,0,57092,0,0,0,0,52746,0,0,0,0,53121,0,1.528931441458470
3336,1047,12.465,171.11082,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5292298913393900
25724,22651,10.805,953.83276,w/o MS2:SL 21:1;O/36:2;O,[M+H]+,TRUE,14.22,953.83142,530,TRUE,TRUE,FALSE,99.8,100.0,,,,0,0,819432,0,58161,0,0,0,0,0,0,180447,906708,625437,0,1.5295625568656200
26720,24536,11.859,1160.98413,w/o MS2:TG 8:0_17:2_22:6;1O(FA 24:0),[M+H]+,FALSE,15.08,1160.97913,530,TRUE,TRUE,FALSE,88.2,100.0,,,,0,17779,0,0,0,0,0,0,0,0,0,15836,0,0,0,1.5296117703120800
18331,26733,10.313,1576.37061,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,522748,90856,623790,0,0,560878,0,621464,0,0,538322,86038,562331,0,1.5297320467835300
637,9834,1.105,494.32504,LPC 16:1/0:0,[M+H]+,TRUE,5.86,494.3241,410,TRUE,TRUE,TRUE,100.0,99.9,72.8,93.2,100.0,303996,75803,240196,41495,1532595,293461,74004,227337,44101,1626894,284263,72384,235456,42331,1548278,1.5298827879673900
18504,26976,5.348,1605.09656,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,171722,0,0,0,0,242408,0,0,0,0,281033,0,0,1.5306185346258500
2040,20826,10.352,884.77325,TG 53:5|TG 17:1_18:2_18:2,[M+NH4]+,TRUE,14.09,884.7702,410,TRUE,TRUE,TRUE,100.0,100.0,54.8,90.8,100.0,0,0,108984,0,133409,0,171861,146809,946444,79536,0,0,0,0,85145,1.5315067687409100
24474,11386,1.913,553.34497,w/o MS2:RIKEN P-VS1 ID-5038 from Mouse_Feces_WT_N_Ctr,[M+H]+,TRUE,2.91,553.33801,530,TRUE,TRUE,FALSE,88.9,100.0,,,,144075,162107,114936,178088,78680,163641,180128,177690,138759,75724,138770,176509,160468,162111,60089,1.5318406922891500
17726,25824,5.173,1466.09839,Unknown,[M+Na]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,94081,0,46195,0,6048,156871,17371,49916,0,0,166360,0,47881,0,1.531848239117430
4084,1807,12.71,201.00858,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5318796255934800
13859,15879,7.418,733.7215,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,75575,5200,105298,11775,0,87104,0,108923,14482,0,79785,0,105493,16935,0,1.5319442862152500
704,10733,2.596,528.30835,LPE 22:5,[M+H]+,TRUE,6.01,528.30847,410,TRUE,TRUE,TRUE,100.0,99.9,35.8,58.3,100.0,0,0,117987,0,0,0,0,116166,0,0,94311,0,127638,0,0,1.532743105601400
1727,17995,5.774,801.64752,SM 40:2;3O,[M+H]+,TRUE,9.82,801.64801,420,TRUE,TRUE,TRUE,100.0,99.9,31.3,41.5,100.0,0,129634,0,0,0,0,147351,0,0,0,0,91807,0,0,0,1.5329307422321400
15066,19338,7.898,839.63184,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,0,0,0,0,0,8194,0,0,0,0,0,1.5330698175179500
11567,11195,0.752,546.87738,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,32715,0,0,0,0,50726,0,0,0,0,39516,0,1.5337293037304200
14310,17036,9.536,771.72632,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,245856,279146,239014,209965,220095,250361,245517,236287,252834,205385,269961,291221,242259,215611,229447,1.5337766144320000
25728,21705,10.991,914.76154,w/o MS2:SL 21:1;O/36:5,[M+H]+,TRUE,13.95,914.763,530,TRUE,TRUE,FALSE,99.7,100.0,,,,486948,0,277428,0,437628,492760,0,299626,0,416372,515728,0,293824,0,407640,1.5342256083112700
1746,18534,6.519,815.66302,SM 41:2;3O,[M+H]+,TRUE,10.26,815.6637,420,TRUE,TRUE,TRUE,100.0,99.9,24.4,58.4,100.0,386376,0,0,0,0,399019,346861,0,0,0,398396,336191,0,0,0,1.5348691710090300
23092,17641,5.482,790.07666,w/o MS2:RIKEN P-VS1 ID-10844 from Mouse_SmallIntestine_fads2KO_N_Ctr,[M+2H]2+,FALSE,8.78,790.0733,530,TRUE,TRUE,FALSE,94.5,99.9,,,,54632,0,0,0,326787,62500,142754,0,0,330814,54782,100575,0,0,322555,1.5349345923648900
12489,12756,6.975,609.6037,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,0,0,0,0,13986,0,0,0,0,15712,0,7649,0,0,4324,1.5358036627534700
109,3461,0.475,260.18658,CAR 6:0,[M+H]+,TRUE,0.81,260.18561,410,TRUE,TRUE,TRUE,100.0,100.0,62.8,86.5,100.0,0,93716,0,311665,75368,0,105782,0,309432,75889,0,102760,0,325548,78350,1.5358272712980000
11649,11343,10.046,551.50305,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,10163,151238,1250652,73260,0,0,155714,40978,83142,54922,0,159281,88211,89851,0,1.5359958702072000
17772,25891,6.2,1476.07654,Unknown,[M+Na]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,113703,0,0,0,0,105471,15461,0,0,0,117553,11607,0,6794,0,1.5360362405176200
20123,21821,12.004,918.88959,w/o MS2:Cer 21:1;3O/38:1;(2OH),[M+NH4]+,FALSE,14.41,918.88483,530,TRUE,TRUE,FALSE,89.3,100.0,,,,0,0,0,0,0,0,0,0,159786,0,0,0,0,153784,0,1.5365742121297500
214,13225,7.548,630.5824,Cer 41:3;3O|Cer 18:2;2O/23:1;O,[M+H-H2O]+,TRUE,11.93,630.58197,410,TRUE,TRUE,TRUE,100.0,99.9,45.3,89.0,100.0,80827,0,1810506,0,22750,90529,0,1797055,0,25925,87462,25506,1795313,0,19629,1.5366085868826400
2174,22748,11.867,958.87878,TG 58:3|TG 18:1_18:1_22:1,[M+NH4]+,TRUE,15.55,958.8797,410,TRUE,TRUE,TRUE,100.0,99.9,37.5,90.8,100.0,136147,990183,687830,2043472,348926,0,991991,693193,2075511,55977,126458,878554,686350,2046022,370419,1.536790900755020
20437,15281,7.257,711.59631,w/o MS2:DG 41:3,[M+H]+,FALSE,13.21,711.58978,530,TRUE,TRUE,FALSE,80.8,99.8,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5368113490814100
26134,23416,10.467,1003.8512,w/o MS2:SM 54:2;2O,[M+H]+,FALSE,13.79,1003.85413,530,TRUE,TRUE,FALSE,95.8,100.0,,,,0,0,0,0,0,0,0,0,0,9728,0,0,0,11402,0,1.5373349231304300
20944,15442,7.181,718.5188,w/o MS2:HexCer 16:0;2O/20:5;O,[M+H]+,FALSE,8.36,718.52521,530,TRUE,TRUE,FALSE,81.4,100.0,,,,15285,92776,82314,85293,73821,11183,92850,72193,86251,73624,26375,87784,63213,87903,75700,1.5379397960307200
7677,5758,5.677,350.254,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,421128,0,0,371173,0,407098,0,0,403533,0,0,0,461216,0,0,1.5385525212548700
7683,5764,2.186,350.25433,Unknown,[M+H]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,494828,0,0,0,0,452356,0,0,0,0,0,0,0,294329,545372,1.540702162173490
23060,17199,5.776,777.56445,w/o MS2:RIKEN P-VS1 ID-10338 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+Na]+,FALSE,14.38,777.57208,530,TRUE,TRUE,FALSE,74.7,99.6,,,,384547,0,0,0,0,153462,135694,1266047,0,0,0,121053,0,54917,0,1.541358462145120
26235,6084,2.386,360.35226,w/o MS2:SPB 21:0;3O,[M+H]+,TRUE,7.1,360.3472,530,TRUE,TRUE,FALSE,88.0,99.9,,,,479394,505599,452614,510598,379894,441268,545980,385312,481731,291122,420471,435699,428728,458430,309703,1.5425801211191900
11292,10721,2.051,527.86017,Unknown,[M+NH4]+,FALSE,,,999,FALSE,FALSE,FALSE,,,,,,7878,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,1.543012683887550
1823,16084,9.786,740.67786,TG 42:0|TG 12:0_14:0_16:0,[M+NH4]+,TRUE,13.7,740.67627,410,TRUE,TRUE,TRUE,100.0,99.9,68.6,89.5,100.0,0,1307838,73641,3566427,96774,0,1444136,75447,3636866,100328,0,1404986,81078,3639456,94862,1.5431338828322800
24019,26216,6.171,1518.15344,w/o MS2:RIKEN P-VS1 ID-20344 from Mouse_Brain_fat1TG_N_w6rich,[M+H]+,FALSE,10.91,1518.14514,530,TRUE,TRUE,FALSE,70.9,99.9,,,,0,0,490592,0,0,0,0,464643,0,0,0,0,495303,0,0,1.5431352746365900
15360,20313,10.571,869.83209,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,569505,491728,487392,491644,728244,646699,0,542490,390247,0,563342,479819,11033067,504698,707728,1.5434133667949300
25572,18997,9.814,829.60828,w/o MS2:SL 15:3;O/34:6;O,[M+H]+,FALSE,11.26,829.6123,530,TRUE,TRUE,FALSE,92.2,100.0,,,,0,23528,0,86812,0,0,22240,0,86737,0,0,25868,0,99080,0,1.5440463294101900
13204,14256,1.909,673.34351,Unknown,[M+H]+,TRUE,,,999,FALSE,FALSE,FALSE,,,,,,126997,124375,100104,132551,100464,135451,152055,120176,133567,94648,131059,132862,107840,136881,90294,1.5440747962022200
403,15807,8.77,731.55823,DG 43:7,[M+Na]+,TRUE,12.55,731.55847,420,TRUE,TRUE,TRUE,100.0,99.9,61.1,75.0,100.0,0,101629,0,650439,5674,0,101539,0,636580,0,0,102989,0,646103,3795,1.544628362809590
645,10638,2.382,524.37292,LPC 18:0/0:0,[M+H]+,TRUE,6.73,524.37109,410,TRUE,TRUE,TRUE,100.0,99.9,73.1,93.6,100.0,4827595,2910258,154758512,1059183,38738388,4955308,3088461,173355600,1087519,38755916,4808926,3152989,172416768,1054281,38364400,1.5448632745369600
