,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
26252,8812,7.733,456.47791,w/o MS2:SPB 29:0;2O,[M+H]+,False,9.85,456.47751,530,True,True,False,99.9,100.0,,,,9047,7538,15440,38395,25232,11279,0,0,39495,26694,12597,0,16508,38768,30118,2.03643868761583
29,10444,1.526,517.33197,1_LPS 17:0-d5_ISTD_[M+H]+,[M+H]+,True,1.5,517.32965,annotated by user-defined text library,True,True,False,97.8,95.6,,,,2736322,2940748,2606320,1970787,1251991,2778901,3199985,2681203,1925854,1264106,2708871,3087152,2659353,2017366,1208031,2.0373555420439704
11436,10968,2.858,537.13074,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,30825,23927,38884,0,0,39529,25133,39392,0,0,36941,21312,46625,0,5542,2.0375910266897095
6115,3950,6.152,282.27911,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,103858,110357,0,233653,245202,0,91779,0,232517,228661,0,71177,0,237867,202760,2.03788322072332
17949,26145,6.142,1510.08032,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,281526,532268,0,0,0,267678,466421,0,0,0,271084,608943,0,0,2.0381712973808304
25013,14414,7.787,679.56714,w/o MS2:SL 12:0;O/25:0;O,[M+H]+,False,10.1,679.56531,530,True,True,False,98.3,100.0,,,,88246,47400,48429,0,0,76577,45796,48916,0,0,78859,48279,53267,0,0,2.0382836680869567
1073,17791,6.096,794.60852,PC O-38:5,[M+H]+,True,10.16,794.60577,420,True,True,True,100.0,99.9,81.4,86.6,100.0,0,19002636,15456796,7709360,1378635,0,17860504,15866354,7937473,1422962,0,17515832,15344091,8168690,1371165,2.0384063283305123
7545,5598,0.664,343.29623,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,68141,35159,0,82007,67576,83344,30593,0,81491,62474,86838,31319,0,76983,73466,2.0391099798577983
5985,3811,1.223,277.21658,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,42419,71498,0,13977,0,38717,66635,0,0,9310,35202,63558,0,12518,2.0395057107833745
7372,5390,4.875,337.2735,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,1022510,482231,78878,0,0,1193195,617737,84586,0,0,1116841,646710,79741,0,2.039615433838837
23588,21797,5.657,918.54022,w/o MS2:RIKEN P-VS1 ID-15769 from Mouse_Muscle_WT_CTX1_Ctr,[M+H]+,True,7.46,918.54413,530,True,True,False,99.1,100.0,,,,0,161923,44145,391293,459457,0,118368,51445,338181,525559,0,162927,0,363922,506614,2.039634325267556
15108,19443,5.29,842.52252,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,44882,63688,0,0,0,34299,81053,0,0,0,45131,89589,0,0,2.0401651551270246
13773,15640,6.22,726.46149,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,82031,65298,287196,248185,39924,85890,86337,293322,197861,40213,93109,41823,314562,197517,2.0403554434208857
24492,11747,4.782,568.53607,w/o MS2:RIKEN P-VS1 ID-5279 from Mouse_Feces_WT_ABX_Ctr,[M+H]+,True,8.99,568.54211,530,True,True,False,90.8,99.9,,,,1339011,1496075,1422019,1299847,1214445,1430880,1509828,1447152,1236311,1246194,1395834,1604742,1396278,1283316,1154432,2.04206926834388
6912,4826,5.563,314.34164,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,69985,34042,0,197459,123396,69616,41899,81271,205909,116821,64769,27153,0,190984,133205,2.0424150569487214
6425,4301,1.176,295.22748,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,8147,28374,53149,0,0,0,26065,54547,0,0,0,24660,50293,0,0,2.0426246090844247
19880,11235,3.402,548.4259,w/o MS2:Cer 13:1;3O/20:4;(2OH),[M+2H]2+,False,7.34,548.43103,530,True,True,False,87.7,99.9,,,,0,0,0,68058,114917,24184,24049,24446,72800,123917,28790,21191,0,70661,108544,2.04268518100995
9546,8129,5.483,430.38159,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,128048,0,0,365770,645014,67414,0,0,594682,883521,81768,0,37892,301501,684706,2.043056657845704
25053,10243,9.728,509.36517,w/o MS2:SL 12:1;O/13:0;O,[M+H]+,False,6.53,509.36191,530,True,True,False,94.8,99.9,,,,6851,88658,54139,18797,0,0,91921,47099,0,0,0,98854,55705,17139,0,2.04486634824701
480,19482,10.738,843.68347,DG 51:7,[M+Na]+,True,13.58,843.68372,420,True,True,True,100.0,100.0,72.6,75.0,100.0,88301,1191182,911202,449975,316979,92577,1148395,911558,487680,337354,90639,1126621,885553,501499,330502,2.045452298385918
16337,23504,5.947,1012.54413,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,32870,0,123419,157775,0,53430,0,118078,155275,0,61079,0,127505,174470,2.046573013299555
16351,23546,7.418,1017.59937,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,36410,58108,0,13900,0,41515,60105,0,16068,0,44333,58909,0,17324,2.0472087692541647
26405,21533,7.367,908.64294,w/o MS2:TG 15:4_18:5_22:6;1O,[M+H]+,False,11.95,908.63989,530,True,True,False,95.5,99.9,,,,0,34489,65766,0,13045,0,35803,62751,0,11243,0,44406,56179,0,8903,2.0478069787732123
17159,24988,6.623,1219.19189,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,16300,19917,0,0,16780,18914,24636,0,0,0,12687,21945,0,0,2.048163968206931
9032,7461,2.34,409.41528,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,18242,9464,0,56085,32996,18209,12108,18733,50939,32429,15541,7622,0,53373,33549,2.0487273739450855
7207,5192,5.916,328.35745,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,124464,79986,0,328541,196279,60598,78240,0,292905,210507,101821,76126,106084,312249,217079,2.0489407595572993
1045,16877,5.346,766.57306,PC O-36:5,[M+H]+,True,9.41,766.57452,420,True,True,True,100.0,99.9,60.5,85.2,100.0,66321,3068914,4003206,1326685,787871,0,2910416,4226590,1237898,785804,78103,3098084,4426830,1280704,750260,2.050605382304785
334,13250,7.505,631.52985,DG 35:1,[M+Na]+,True,12.55,631.52722,420,True,True,True,100.0,99.9,73.5,75.0,100.0,73213,259851,466829,0,29417,0,214630,462326,0,11922,73002,276917,493785,20498,29496,2.0506406440259006
2296,21250,11.53,899.74573,TG O-55:7|TG O-21:5_17:1_17:1,[M+Na]+,True,14.73,899.74628,410,True,True,True,100.0,99.9,29.0,74.3,100.0,630730,942491,1035939,765077,673310,646025,1104399,945855,839459,671043,617863,1042662,1041900,710054,653914,2.050808314446692
27447,8282,5.782,435.32355,w/o MS2:VAE 8:0,[M+Na]+,True,7.18,435.32339,530,True,True,False,100.0,99.9,,,,97497,0,0,107542,118603,102355,0,0,121932,130363,95155,97489,0,134469,127770,2.0519416546274667
7929,6053,1.151,359.23294,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,3543,24280,16153,0,0,4873,28246,17066,0,0,0,34702,32931,2.05259328872133
21458,10514,4.089,520.3399,w/o MS2:LPC 18:2,[M+H]+,False,5.97,520.33978,530,True,True,False,100.0,100.0,,,,0,18848,10564,0,0,0,24225,12755,0,0,0,10442,13448,0,0,2.0538682951578746
698,9387,1.192,478.29443,LPE 18:2,[M+H]+,True,6.13,478.29279,410,True,True,True,100.0,99.9,25.9,69.5,100.0,0,390040,698565,28457,38407,6579,384452,688726,28059,47290,0,358807,658808,36325,46029,2.0550617078263462
23883,25109,7.271,1238.05029,w/o MS2:RIKEN P-VS1 ID-19137 from Mouse_WAT_fads2KO_N_Ctr,[M+H]+,False,11.83,1238.05078,530,True,True,False,99.9,99.9,,,,0,34410,46469,0,9338,16521,37709,62407,0,12757,0,35240,50065,0,8930,2.0555547213661836
26088,21502,9.727,907.72784,w/o MS2:SM 48:5;3O,[M+H]+,True,12.15,907.72632,530,True,True,False,99.6,100.0,,,,194366,1191552,857466,325162,49584,181789,1118724,588550,353375,55951,192339,1152912,873020,341423,51692,2.05583472342479
11397,10895,6.289,534.59723,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,147537,36077,0,271337,145426,103165,49145,0,287715,170265,87112,42652,0,274754,149346,2.055972555088048
15997,22555,7.431,949.61688,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,70070,102754,0,16158,0,60351,70996,0,28221,0,62114,80715,0,20984,2.0563205641434834
16829,24449,7.091,1149.58801,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,10475,9896,0,0,0,11608,12437,0,6167,0,17887,11409,0,0,2.0563615393496315
24530,12632,7.94,605.55255,w/o MS2:RIKEN P-VS1 ID-5903 from Cell_C2C12_WT_N_4hCtr,[M+H]+,False,13.2,605.55212,530,True,True,False,99.9,99.9,,,,210068,186901,322267,0,37970,201035,168392,332124,0,39842,199738,168617,325794,0,29931,2.0567134396614972
8077,6221,1.523,365.26968,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,11769,10267,3288,0,0,11811,10673,4217,0,0,15048,11895,6132,0,2.056908952294675
23455,20604,6.921,878.63812,w/o MS2:RIKEN P-VS1 ID-14468 from Mouse_Muscle_WT_N_F1DHA,[M+H]+,False,9.58,878.63599,530,True,True,False,97.7,99.9,,,,142234,189105,286647,0,144465,158964,188379,275921,0,0,131872,172888,248385,0,0,2.0571084440155145
14027,16284,4.351,747.49689,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,260136,291386,254032,174123,194939,277075,289512,274193,175317,199132,269017,287172,234868,186948,214621,2.0583272086655753
18787,27328,11.123,1662.47729,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,206168,149120,0,12359,0,318934,158259,0,0,0,239928,130941,0,0,2.058923451554083
13939,16060,4.939,740.4585,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,31768,48077,0,0,0,22006,46748,0,0,0,20740,43236,0,0,2.0591665473719014
26379,17048,4.249,772.55151,w/o MS2:TG 15:4_15:4_16:4,[M+Na]+,False,11.1,772.55109,530,True,True,False,99.9,99.7,,,,0,57177,49486,0,21211,0,62940,61034,20580,21654,0,60103,52084,0,19042,2.0592659635337878
13201,14252,2.867,673.10303,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,9225,6983,7110,0,0,10004,4981,5836,0,0,7220,5724,6112,0,0,2.0598233110832798
801,16314,5.924,748.58765,PC 33:0|PC 16:0_17:0,[M+H]+,True,9.94,748.58508,410,True,True,True,100.0,99.9,85.9,74.1,100.0,1649638,3142064,5579572,392386,378883,1574625,3425177,6027608,363224,340666,0,3078282,5572270,354335,354304,2.060186833096874
21273,15492,6.466,720.51184,w/o MS2:HexCer 17:1;3O/18:4;(2OH),[M+H]+,False,7.73,720.50452,530,True,True,False,76.5,100.0,,,,0,0,0,103801,83203,0,34970,0,94316,70000,0,0,0,138199,75291,2.0626112427527996
22761,23641,7.413,1027.63184,w/o MS2:PI 47:8,[M+Na]+,False,9.55,1027.62463,530,True,True,False,77.2,100.0,,,,7917,82200,139441,0,31368,0,87287,127744,0,28320,0,89267,119410,0,27455,2.0634228580194782
16057,22753,7.416,959.64478,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,178089,288245,9321,54208,0,181229,261733,11086,52902,0,169400,272546,14010,52716,2.063519914334702
16195,23200,6.296,985.51569,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,25287,52455,0,0,0,33872,44653,0,0,0,20720,37233,2.0635260454201996
2168,22557,9.801,949.72815,TG 58:10|TG 18:2_20:4_20:4,[M+Na]+,True,13.89,949.72559,410,True,True,True,100.0,99.9,73.1,73.1,100.0,31647,0,110219,241655,349278,20978,0,98499,266763,326875,39526,0,116185,259967,302678,2.064200846781075
21588,7472,1.066,410.26572,w/o MS2:LPE O-14:1,[M+H]+,False,5.95,410.2666,530,True,True,False,99.6,99.9,,,,0,15999,25544,0,0,0,16544,25358,0,0,0,14556,33709,0,0,2.0647452411119604
24632,13860,7.647,657.54565,w/o MS2:RIKEN P-VS1 ID-6971 from Mouse_AdrenalGlands_WT_N_Ctr,[M+H]+,False,12.81,657.5473,530,True,True,False,98.7,99.9,,,,0,33184,60861,0,4151,0,29914,61174,0,0,0,37051,63393,0,0,2.0655471251450024
21581,9987,1.178,500.27634,w/o MS2:LPE 20:5,[M+Na]+,False,5.44,500.27719,530,True,True,False,99.6,99.9,,,,0,77396,153689,6779,8605,0,76979,142248,0,0,0,86614,135393,0,10824,2.0667282749321
8472,6735,5.561,382.40411,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,86396,24936,105935,212698,153874,78122,27932,95423,202953,168522,85067,24777,0,211910,165099,2.068027965604499
22434,22278,9.72,936.77942,w/o MS2:PC O-48:4,[M+H]+,True,13.52,936.77802,530,True,True,False,99.7,99.9,,,,81819,605976,441270,209513,0,86611,557342,350288,179927,0,82611,578196,457412,169929,0,2.068094393802146
23713,22812,3.21,962.73389,w/o MS2:RIKEN P-VS1 ID-16872 from Mouse_Muscle_WT_CTX3_Ctr,[M+H]+,False,14.37,962.7312,530,True,True,False,96.5,99.4,,,,0,0,0,20160,30917,5166,6014,5757,20667,32641,0,0,5413,20656,32631,2.0689403401788335
21228,13735,4.98,652.44794,w/o MS2:HexCer 16:3;3O/14:1;(2OH),[M+H]+,False,7.17,652.44189,530,True,True,False,83.3,100.0,,,,22712,12279,0,58586,39547,30316,12590,0,65119,43812,27495,0,0,79119,35208,2.0694157500591728
16610,24079,7.417,1085.58765,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,0,28097,42941,0,10411,0,23857,31607,0,5850,0,30551,34116,0,10187,2.0698213971693247
26718,23538,10.217,1016.86377,w/o MS2:TG 8:0_17:0_38:9,[M+H]+,False,14.92,1016.86407,530,True,True,False,100.0,99.9,,,,5062,0,27732,133436,87870,0,0,19161,106380,80964,0,0,24122,117824,73959,2.070321327893204
27288,22910,10.195,967.71472,w/o MS2:TG O-22:6_17:3_22:6,[M+H]+,False,14.37,967.71503,530,True,True,False,100.0,99.9,,,,25361,0,47672,124180,138366,20451,0,50017,96438,124176,25273,0,51454,115278,134422,2.0706069327936723
15493,20716,7.453,881.62762,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,130863,224662,0,35294,0,137009,211525,0,36707,0,129937,189284,0,32291,2.0711909125878436
323,12862,7.861,614.57489,DG 34:0|DG 16:0_18:0,[M+NH4]+,True,12.88,614.57178,410,True,True,True,100.0,99.9,70.6,87.3,100.0,75627,76106,61684,18312,18485,99415,84915,61966,0,18185,85716,74234,68635,0,16630,2.0718068783994052
22420,21540,9.702,908.74805,w/o MS2:PC O-46:4,[M+H]+,False,13.4,908.7467,530,True,True,False,99.1,99.9,,,,2410571,18290412,13033879,5661328,583913,2499583,18231706,11477631,5517170,533457,2373164,18336350,12871942,5342798,543323,2.0719077026630672
7085,5045,4.482,323.34204,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,9394,0,0,25563,41922,4533,0,9418,25269,43911,4994,0,9857,27909,43116,2.0724661626634804
2208,22996,10.046,972.80176,TG 60:10|TG 20:3_20:3_20:4,[M+NH4]+,True,14.21,972.80151,410,True,True,True,100.0,99.9,21.5,84.9,100.0,16906,0,82204,285748,206009,27814,0,77810,258352,216849,32477,0,98914,243318,201850,2.0724755891512667
18356,26765,6.116,1580.2395,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,100893,80943,0,40773,0,98545,60010,0,0,0,93472,69427,2.0735370592126956
5340,3104,0.54,244.19171,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,38333,32904,36274,82569,59886,46467,29808,35321,73722,61424,41959,37403,37996,87095,60768,2.0739198793308375
10274,9192,0.938,471.28854,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,39582,43771,39752,26374,15188,42321,41529,43240,21627,13971,41147,44876,34559,25629,13724,2.0740244575236924
26739,23674,10.227,1030.87549,w/o MS2:TG 8:0_18:0_38:9,[M+H]+,False,15.08,1030.87976,530,True,True,False,91.3,99.9,,,,0,0,0,54909,39902,0,0,0,89629,45508,0,0,0,68885,47488,2.0751408579567716
410,16465,5.023,753.54547,DG 45:10,[M+Na]+,True,11.83,753.54279,420,True,True,True,99.2,99.8,3.8,75.0,100.0,968524,0,0,554997,679804,921670,0,0,523136,683282,947777,0,0,513405,736176,2.0755045250582578
21185,22582,9.722,950.80017,w/o MS2:HexCer 16:1;3O/35:1;(2OH),[M+H]+,True,13.33,950.80188,530,True,True,False,99.3,99.9,,,,183945,1266475,1085290,449976,0,170945,1265398,784534,424292,0,179700,1321050,1041113,416313,0,2.0755117040673436
16636,24134,7.419,1095.62122,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,48588,70821,0,19574,0,51674,63907,0,18822,0,45108,52130,0,9288,2.0755758501295056
7505,5557,6.293,342.37299,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,15865,0,53734,46331,0,17383,0,57300,47936,0,11044,0,64297,38213,2.0755924720365826
7060,5018,0.946,322.23859,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,21034,0,0,26787,20215,23643,16592,0,29483,22159,20207,0,0,27217,23796,2.076179131529695
25419,13556,9.726,645.48883,w/o MS2:SL 13:1;O/22:2;O,[M+H]+,False,7.97,645.48712,530,True,True,False,98.6,100.0,,,,9367,89067,69438,21366,0,0,94161,56134,17718,0,9748,101009,60041,24400,0,2.076690051239533
399,15618,4.357,725.51447,DG 43:10,[M+Na]+,True,10.51,725.51147,420,True,True,True,100.0,99.8,32.4,75.0,100.0,733822,892648,779746,491126,607313,823230,869817,814206,496354,583453,747330,859949,741781,531519,656632,2.0768995676441966
21673,7974,5.666,426.43042,w/o MS2:NAE 25:0,[M+H]+,False,8.99,426.4306,530,True,True,False,100.0,99.9,,,,0,0,0,44746,23363,0,0,0,35530,29751,0,0,0,40340,18089,2.078065277101563
13197,14248,6.593,672.70123,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,145051,149700,139313,100213,80828,141966,144478,143391,110014,96850,130037,139386,126104,100977,86566,2.0797200521414263
25923,14561,6.206,685.43829,w/o MS2:SM 32:7;2O,[M+Na]+,True,6.61,685.43158,530,True,True,False,91.3,100.0,,,,1906247,3581528,3340882,12691506,9130915,1860332,3602972,3448790,12514068,9367242,1912846,3379483,3362114,12604846,8800354,2.0805422874411055
17767,25886,9.513,1475.31482,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,15504,16841,13460,0,0,13196,10978,12017,0,0,16944,22853,13087,0,0,2.0815933494290744
19506,12416,5.427,596.56842,w/o MS2:Cer 12:0;3O/25:0;(2OH),[M+NH4]+,True,10.99,596.56122,530,True,True,False,84.4,99.9,,,,1605978,1935870,2247052,1685065,1441909,1626488,2012744,2182655,1588536,1511223,1624919,1942598,2232978,1664527,1381735,2.0829002523092246
15586,21065,5.821,893.60382,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,194362,0,545128,522296,0,171517,0,454109,499772,0,166029,27059,464212,507848,2.0834473291743625
12614,13013,2.817,621.16174,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,25356,20766,35215,0,0,30448,23784,37795,0,0,27925,18977,39810,0,0,2.083856086280466
20364,10495,3.333,519.40515,w/o MS2:DG 27:1,[M+2H]2+,False,8.47,519.40198,530,True,True,False,95.1,99.9,,,,12953,15082,0,48517,81124,16632,16702,12159,46164,81197,16481,0,11555,54885,74940,2.084411331937591
5440,3218,0.506,251.18636,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,21905,22634,36926,96769,81220,21826,25142,33890,104334,89683,0,22737,35215,87560,78520,2.085084588581553
21675,8428,5.948,440.44604,w/o MS2:NAE 26:0,[M+H]+,False,9.63,440.4462,530,True,True,False,100.0,99.9,,,,0,0,0,110533,77779,27109,0,0,128308,57474,42212,0,0,125617,73157,2.085466203144716
26248,7225,5.619,400.41556,w/o MS2:SPB 25:0;2O,[M+H]+,False,8.38,400.41489,530,True,True,False,99.8,99.9,,,,0,0,0,42972,31372,0,0,0,42459,19184,0,0,0,37836,23026,2.0875159578981517
16188,23186,5.273,984.513,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,23124,0,60700,71047,0,0,0,73602,63181,0,0,0,47744,95763,2.087727298819393
8438,6696,0.631,381.31058,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,5703,9044,0,0,0,9589,13511,0,0,0,9370,6714,2.0878986629601712
14097,16461,5.652,753.51941,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,179605,301874,0,0,0,168566,298519,0,0,0,170835,309179,2.0881976713347314
18927,14021,3.679,664.50958,w/o MS2:ASG 28:1;O;Hex;FA 5:0,[M+2H]2+,False,8.62,664.51471,530,True,True,False,87.7,99.9,,,,21569,20872,0,92161,88430,0,27530,11726,78943,121745,0,0,26841,79835,102146,2.089640419314394
13512,14984,6.211,701.40808,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,181277,494646,362590,1495988,1229280,155510,548386,351407,1523976,1239921,172805,451333,386318,1648436,1184873,2.0897648908660673
12875,13525,6.631,643.64728,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,307838,306247,399466,183698,132032,293449,288466,422515,162418,138722,309272,287412,375949,180715,132093,2.0899702964694997
19148,9021,5.16,464.37354,w/o MS2:CAR 21:3,[M+H]+,False,6.3,464.37341,530,True,True,False,100.0,100.0,,,,464222,0,0,440041,460792,433492,0,0,507088,457255,0,0,0,547653,459860,2.090320730791311
25989,17328,7.915,781.51941,w/o MS2:SM 39:8;2O,[M+H]+,False,8.53,781.52551,530,True,True,False,83.0,100.0,,,,0,17318,27450,0,0,10553,21234,18884,0,0,0,16733,33089,0,0,2.0905705967373893
15928,22294,6.123,937.59363,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,94687,0,240351,264362,32491,117177,0,262998,261848,36062,73366,0,269558,244536,2.0915412301555683
25405,17080,5.51,773.58545,w/o MS2:SL 12:2;O/34:6,[M+2H]2+,True,11.12,773.58612,530,True,True,False,99.9,99.8,,,,5671782,0,0,3887718,3697666,5905204,0,0,3645760,3872782,5990588,0,120717,4021925,3824112,2.091640698943893
13072,13957,2.415,662.26257,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,19459,77685,144346,0,0,18967,115252,190597,0,0,0,92838,136401,0,0,2.0923152071591526
21705,4070,0.48,286.20154,w/o MS2:NAGly 13:1;O,[M+Na]+,False,3.93,286.20129,530,True,True,False,100.0,99.9,,,,0,0,0,481648,791534,0,0,0,461809,782996,0,0,0,427064,788557,2.0941060207274975
21446,10680,2.41,526.28754,w/o MS2:LPC 17:3,[M+Na]+,False,5.56,526.29041,530,True,True,False,96.0,100.0,,,,289625,815735,1563828,49783,71236,314411,925647,1591821,29651,76138,304517,849739,1530277,62044,87200,2.094672890111899
17139,24960,5.151,1215.76831,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,18824,39525,0,0,0,20713,27709,0,0,0,27413,36756,2.095060609589092
13980,16159,6.21,743.39374,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,92138,67724,0,0,0,104217,66175,0,0,0,54611,50137,2.0960629705953657
25383,11716,2.2,567.34357,w/o MS2:SL 12:2;O/18:5;O,[M+Na]+,True,5.63,567.34619,530,True,True,False,96.6,99.9,,,,257264,285397,260133,176494,143229,279982,315751,251876,182764,131002,260455,302510,251636,180224,138406,2.0969139025970067
25162,13194,6.074,629.45386,w/o MS2:SL 12:1;O/22:3;O,[M+H]+,False,7.7,629.45581,530,True,True,False,98.1,100.0,,,,0,0,0,54803,31312,0,0,0,53156,36122,0,0,0,51457,26402,2.097155796651016
11570,11198,2.803,547.15637,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,58277,50951,71719,0,9429,66576,50034,80149,0,11342,61696,43693,77717,0,6488,2.097514862856704
22906,19720,5.87,850.55371,w/o MS2:PS 39:3,[M+H]+,True,8.82,850.55688,530,True,True,False,98.3,100.0,,,,94495,884639,0,2116040,3200116,414622,318854,0,2058514,3037342,107431,317384,0,2128627,3097548,2.098321233479377
4063,1786,0.924,200.14404,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,75971,86873,89374,0,0,84692,74804,92449,0,0,81463,72580,78460,0,48949,2.1005314519766056
778,11296,1.781,550.35205,PC 19:1,[M+H]+,True,5.83,550.35028,420,True,True,True,83.8,99.9,55.8,66.0,83.3,15275,139648,63814,11781,0,13763,131566,85826,21586,0,14876,136351,102479,16447,0,2.1013399477165846
22778,24015,6.219,1075.71899,w/o MS2:PI 50:5,[M+Na]+,False,12.4,1075.71851,530,True,True,False,99.9,99.8,,,,0,84774,46913,378339,282777,0,95871,61758,371970,313956,0,80297,45028,380275,278075,2.101896978648727
9664,8323,0.431,436.86005,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,17458,56589,33303,15522,0,18624,48671,35048,0,15690,17814,49142,33709,0,0,2.102384741950196
7374,5392,1.272,337.27356,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,65873,109386,0,0,0,60622,108888,0,0,0,63118,110921,0,0,2.102446648061647
7373,5391,5.772,337.2735,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,473619,343784,133129,17947,0,518219,348407,117508,0,0,470255,413074,123278,0,2.103002325045049
12826,13416,6.866,638.65625,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,71531,44729,50655,90005,88133,100679,45460,62034,90719,102826,65721,43321,52360,91924,94323,2.1033923366736604
23485,20834,5.12,885.5498,w/o MS2:RIKEN P-VS1 ID-14684 from Mouse_Feces_WT_ABX_Ctr,[M+Na]+,False,10.05,885.54742,530,True,True,False,97.2,99.9,,,,196277,535268,926109,22217,0,210970,592152,1039200,96695,54966,209511,542656,965319,0,73717,2.103791507871971
13388,14695,2.865,689.14819,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,14157,12827,16720,0,0,15497,11110,19289,0,0,15246,9266,15820,0,0,2.1053499431431457
12256,12352,2.398,594.27521,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,71807,163229,317563,0,7180,63038,189467,339755,0,5744,70205,191751,335018,0,0,2.107667227619897
11196,10569,1.187,522.25665,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,56955,94188,0,0,0,62612,103457,0,7356,0,58861,90949,0,8228,2.1079808850618624
19595,9725,3.283,490.38425,w/o MS2:Cer 12:1;3O/18:3;(2OH),[M+2H]2+,False,6.93,490.3891,530,True,True,False,88.9,99.9,,,,10912,0,10295,32814,42790,0,5066,9625,38391,44411,7468,0,12298,30043,43667,2.1092856599687413
4674,2407,0.481,215.12527,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,148086,93422,12953,0,0,146858,99922,13111,0,0,165244,79373,2.1093013018656057
26372,22640,9.728,953.66418,w/o MS2:TG 15:3_18:5_26:7,[M+H]+,False,13.34,953.66302,530,True,True,False,99.3,99.9,,,,0,44392,28886,0,0,0,54045,29118,0,0,0,44234,44653,12112,0,2.1100873771766566
2194,22598,10.181,951.745,TG 58:9|TG 18:1_20:4_20:4,[M+Na]+,True,14.11,951.74121,410,True,True,True,100.0,99.9,70.0,74.9,100.0,69098,0,218377,804319,648550,80384,0,217945,801467,610188,76916,0,236810,785718,630867,2.1110905958361394
19811,6850,0.675,386.29181,w/o MS2:Cer 12:2;3O/9:0;(2OH),[M+H]+,False,5.01,386.2901,530,True,True,False,98.6,99.9,,,,0,0,0,39581,27449,0,5034,1654,40400,28493,0,5826,0,35208,22433,2.1114814078701847
